Room Calculations Template	LocalTime	Description	Location	Outside Air Carbon Dioxide	Outside Air Carbon Dioxide Maximum	Outside Air Carbon Dioxide Minimum	Outside Air Temperature	Return Air Carbon Dioxide	Room Air Temperature	Room Air Temperature 1-hour Maximum	Room Air Temperature 1-hour Minimum	Room Carbon Dioxide	Room Carbon Dioxide 1-hour Maximum	Room Carbon Dioxide 1-hour Minimum	Room Carbon Dioxide Maximum	Room Carbon Dioxide Minimum	Supply Air Temperature
AH-9 Return Air Calculations	2016-03-04 08:00:00	Based on return air	Terminal 2 East South Roof	742.892639160156	850	800	58.9846000671387	688.705505371094	61.0992393493652	61.0992385395486	53.6179994790529	688.705505371094	688.705509645138	649.129445502371	750	550	61.8639106750488
AH-9 Return Air Calculations	2016-03-04 09:00:00	Based on return air	Terminal 2 East South Roof	728.206420898438	850	800	64.1686019897461	726.96875	71.9648513793945	71.964851596529	61.0992385395486	726.96875	726.968766331514	688.705509645138	750	550	67.3861083984375
AH-9 Return Air Calculations	2016-03-04 10:00:00	Based on return air	Terminal 2 East South Roof	713.520141601563	850	800	71.3326034545898	760.905212402344	79.8660659790039	79.8660638228928	71.964851596529	760.905212402344	760.905192457145	726.968766331514	750	550	72.8440475463867
AH-9 Return Air Calculations	2016-03-04 11:00:00	Based on return air	Terminal 2 East South Roof	698.833923339844	850	800	72.3046035766602	794.841613769531	84.2456436157227	84.2456455899888	79.8660638228928	794.841613769531	794.841618582775	760.905192457145	750	550	77.0660018920898
AH-9 Return Air Calculations	2016-03-04 12:00:00	Based on return air	Terminal 2 East South Roof	684.147705078125	850	800	74.3565979003906	796.068115234375	89.4897613525391	89.4897608605615	84.2456455899888	796.068115234375	812.960021972656	794.841618582775	750	550	81.8245697021484
AH-9 Return Air Calculations	2016-03-04 13:00:00	Based on return air	Terminal 2 East South Roof	669.46142578125	850	800	72.1929397583008	759.827758789063	88.9408340454102	89.918098449707	88.9408372105381	759.827758789063	796.068111719152	759.827737431205	750	550	85.5395278930664
AH-9 Return Air Calculations	2016-03-04 14:00:00	Based on return air	Terminal 2 East South Roof	654.775207519531	850	800	70.1806030273438	723.587341308594	87.574951171875	88.9408372105381	87.5749547681661	723.587341308594	759.827737431205	723.587363143259	750	550	87.3473052978516
AH-9 Return Air Calculations	2016-03-04 15:00:00	Based on return air	Terminal 2 East South Roof	646.331481933594	850	800	68.0402679443359	687.346984863281	85.0763244628906	87.5749547681661	85.0763211325866	687.346984863281	723.587363143259	687.346988855312	750	550	88.2546691894531
AH-9 Return Air Calculations	2016-03-04 16:00:00	Based on return air	Terminal 2 East South Roof	649.509338378906	850	800	67.1376419067383	694.620483398438	83.3805084228516	85.0763211325866	83.3805058582995	694.620483398438	694.620468082865	677.059020996094	750	550	88.2144241333008
AH-9 Return Air Calculations	2016-03-04 17:00:00	Based on return air	Terminal 2 East South Roof	652.687194824219	850	800	65.8606033325195	711.92431640625	80.1069488525391	83.3805058582995	80.1069498712319	711.92431640625	715.070007324219	694.620468082865	750	550	84.8357849121094
AH-9 Return Air Calculations	2016-03-04 18:00:00	Based on return air	Terminal 2 East South Roof	655.865051269531	850	800	63.4846000671387	692.987182617188	74.5062637329102	80.1069498712319	74.5062619879335	692.987182617188	711.924336315564	692.987186430687	750	550	78.0908126831055
AH-9 Return Air Calculations	2016-03-04 19:00:00	Based on return air	Terminal 2 East South Roof	659.042907714844	850	800	62.404598236084	674.050048828125	68.9494476318359	74.5062619879335	68.9494484577125	674.050048828125	692.987186430687	674.050036545809	750	550	71.8595733642578
AH-9 Return Air Calculations	2016-03-04 20:00:00	Based on return air	Terminal 2 East South Roof	662.220764160156	850	800	61.4686012268066	655.112915039063	65.0198059082031	68.9494484577125	65.019806186373	655.112915039063	674.050036545809	655.112886660931	750	550	68.6496429443359
AH-9 Return Air Calculations	2016-03-04 21:00:00	Based on return air	Terminal 2 East South Roof	665.398620605469	850	800	60.6405982971191	638.652526855469	62.1873016357422	65.019806186373	62.187303333315	638.652526855469	655.112886660931	638.652502868431	750	550	66.6526184082031
AH-9 Return Air Calculations	2016-03-04 22:00:00	Based on return air	Terminal 2 East South Roof	672.120910644531	850	800	58.9846000671387	630.355163574219	60.1910133361816	62.187303333315	60.1910142166388	630.355163574219	638.652502868431	630.355157048175	750	550	65.03857421875
AH-9 Return Air Calculations	2016-03-04 23:00:00	Based on return air	Terminal 2 East South Roof	685.950073242188	850	800	57.9577713012695	622.057800292969	58.7353858947754	60.1910142166388	58.7353839944332	622.057800292969	630.355157048175	622.057811227919	750	550	63.5414695739746
AH-9 Return Air Calculations	2016-03-05 00:00:00	Based on return air	Terminal 2 East South Roof	699.779296875	850	800	57.9063415527344	613.760437011719	57.4948883056641	58.7353839944332	57.4948872402987	613.760437011719	622.057811227919	613.760465407663	750	550	62.0443649291992
AH-9 Return Air Calculations	2016-03-05 01:00:00	Based on return air	Terminal 2 East South Roof	713.608459472656	850	800	55.6854629516602	605.463134765625	56.3981552124023	57.4948872402987	56.3981539179234	605.463134765625	613.760465407663	605.463119587406	750	550	60.872673034668
AH-9 Return Air Calculations	2016-03-05 02:00:00	Based on return air	Terminal 2 East South Roof	721.501708984375	850	800	54.7589416503906	597.165771484375	55.4061126708984	56.3981539179234	55.4061117474905	597.165771484375	605.463119587406	597.16577376715	750	550	59.7663269042969
AH-9 Return Air Calculations	2016-03-05 03:00:00	Based on return air	Terminal 2 East South Roof	718.344604492188	850	800	53.8366012573242	588.868408203125	54.5953674316406	55.4061117474905	54.5953664305293	588.868408203125	597.16577376715	588.868427946894	750	550	58.659984588623
AH-9 Return Air Calculations	2016-03-05 04:00:00	Based on return air	Terminal 2 East South Roof	715.1875	850	800	52.7796478271484	580.571105957031	53.7846221923828	54.5953664305293	53.7846211135681	580.571105957031	588.868427946894	580.571082126638	750	550	57.553638458252
AH-9 Return Air Calculations	2016-03-05 05:00:00	Based on return air	Terminal 2 East South Roof	712.030395507813	850	800	53.0775108337402	584.580749511719	51.6346664428711	53.7846211135681	51.6346651329719	584.580749511719	584.580763587485	575.034973144531	750	550	69.5583724975586
AH-9 Return Air Calculations	2016-03-05 06:00:00	Based on return air	Terminal 2 East South Roof	708.873229980469	850	800	52.3155212402344	613.265258789063	51.2017440795898	51.6346651329719	51.0046005249023	613.265258789063	613.265273129946	584.580763587485	750	550	65.4877471923828
AH-9 Return Air Calculations	2016-03-05 07:00:00	Based on return air	Terminal 2 East South Roof	727.290405273438	850	800	53.8271865844727	647.20703125	52.8240737915039	52.8240731154402	51.20174578004	647.20703125	647.207024205896	613.265273129946	750	550	59.8295974731445
AH-9 Return Air Calculations	2016-03-05 08:00:00	Based on return air	Terminal 2 East South Roof	747.262451171875	850	800	59.9565162658691	684.661743164063	60.810001373291	60.8099997254841	52.8240731154402	684.661743164063	684.661719486127	647.207024205896	750	550	62.3443489074707
AH-9 Return Air Calculations	2016-03-05 09:00:00	Based on return air	Terminal 2 East South Roof	735.915588378906	850	800	66.9405975341797	722.116394042969	73.5625381469727	73.5625412418418	60.8099997254841	722.116394042969	722.116414766358	684.661719486127	750	550	68.4067230224609
AH-9 Return Air Calculations	2016-03-05 10:00:00	Based on return air	Terminal 2 East South Roof	711.111328125	850	800	73.3486022949219	742.964111328125	84.0941314697266	84.0941295889703	73.5625412418418	742.964111328125	742.964083341555	722.116414766358	750	550	75.8955688476563
AH-9 Return Air Calculations	2016-03-05 11:00:00	Based on return air	Terminal 2 East South Roof	686.307067871094	850	800	77.4525985717773	762.927429199219	89.6860580444336	89.6860563182507	84.0941295889703	762.927429199219	762.927443431557	742.964083341555	750	550	81.7139282226563
AH-9 Return Air Calculations	2016-03-05 12:00:00	Based on return air	Terminal 2 East South Roof	661.502807617188	850	800	76.3480606079102	782.890808105469	93.1253051757813	93.2668991088867	89.6860563182507	782.890808105469	782.890803521559	762.927443431557	750	550	87.704216003418
AH-9 Return Air Calculations	2016-03-05 13:00:00	Based on return air	Terminal 2 East South Roof	653.148071289063	850	800	73.3347091674805	730.022583007813	91.7717666625977	93.1253072681889	91.7717674348904	730.022583007813	782.901977539063	730.022587170975	750	550	91.244873046875
AH-9 Return Air Calculations	2016-03-05 14:00:00	Based on return air	Terminal 2 East South Roof	647.335998535156	850	800	73.2766036987305	677.113586425781	90.5408096313477	91.7717674348904	90.5408120219903	677.113586425781	730.022587170975	677.113582241785	750	550	93.4595947265625
AH-9 Return Air Calculations	2016-03-05 15:00:00	Based on return air	Terminal 2 East South Roof	641.52392578125	850	800	73.3486022949219	624.20458984375	88.8155059814453	90.5408120219903	88.8155091955437	624.20458984375	677.113582241785	624.204577312595	750	550	92.8370208740234
AH-9 Return Air Calculations	2016-03-05 16:00:00	Based on return air	Terminal 2 East South Roof	635.711853027344	850	800	71.2246017456055	587.179565429688	86.5996780395508	88.8155091955437	86.5996763151314	587.179565429688	624.204577312595	586.257019042969	750	550	91.64306640625
AH-9 Return Air Calculations	2016-03-05 17:00:00	Based on return air	Terminal 2 East South Roof	629.899780273438	850	800	69.1725997924805	590.442016601563	83.0062484741211	86.5996763151314	83.0062504744863	590.442016601563	590.442002696806	587.179562038372	750	550	86.9739456176758
AH-9 Return Air Calculations	2016-03-05 18:00:00	Based on return air	Terminal 2 East South Roof	633.393310546875	850	800	67.1205978393555	593.704467773438	76.2439422607422	83.0062504744863	76.2439399328702	593.704467773438	593.704443355241	590.442002696806	750	550	79.2588348388672
AH-9 Return Air Calculations	2016-03-05 19:00:00	Based on return air	Terminal 2 East South Roof	644.01904296875	850	800	65.0962677001953	596.966857910156	70.4533462524414	76.2439399328702	70.4533481909687	596.966857910156	596.966884013675	593.704443355241	750	550	74.3266143798828
AH-9 Return Air Calculations	2016-03-05 20:00:00	Based on return air	Terminal 2 East South Roof	654.644775390625	850	800	64.0606002807617	600.229309082031	66.7288360595703	70.4533481909687	66.7288325789162	600.229309082031	600.22932467211	596.966884013675	750	550	71.4966735839844
AH-9 Return Air Calculations	2016-03-05 21:00:00	Based on return air	Terminal 2 East South Roof	665.2705078125	850	800	62.9986801147461	609.441040039063	64.2542572021484	66.7288325789162	64.2542569858754	609.441040039063	609.441038354243	600.22932467211	750	550	69.1215286254883
AH-9 Return Air Calculations	2016-03-05 22:00:00	Based on return air	Terminal 2 East South Roof	675.896240234375	850	800	63.0526008605957	636.553894042969	62.2379608154297	64.2542569858754	62.2379614496213	636.553894042969	636.553890256507	609.441038354243	750	550	67.3534851074219
AH-9 Return Air Calculations	2016-03-05 23:00:00	Based on return air	Terminal 2 East South Roof	686.52197265625	850	800	60.964599609375	641.033874511719	61.0758438110352	62.2379614496213	61.0758450146376	641.033874511719	650.577026367188	636.553890256507	750	550	65.7461013793945
AH-9 Return Air Calculations	2016-03-06 00:00:00	Based on return air	Terminal 2 East South Roof	697.147705078125	850	800	60.2806015014648	621.267028808594	59.246753692627	61.0758450146376	59.2467540505681	621.267028808594	641.033862001668	621.267015552055	750	550	64.1675415039063
AH-9 Return Air Calculations	2016-03-06 01:00:00	Based on return air	Terminal 2 East South Roof	705.312133789063	850	800	58.0278549194336	601.500183105469	57.8000259399414	59.2467540505681	57.800026267483	601.500183105469	621.267015552055	601.500169102442	750	550	62.5969161987305
AH-9 Return Air Calculations	2016-03-06 02:00:00	Based on return air	Terminal 2 East South Roof	709.776062011719	850	800	55.8157119750977	581.733337402344	56.7912826538086	57.800026267483	56.7912845394517	581.733337402344	601.500169102442	581.73332265283	750	550	61.026294708252
AH-9 Return Air Calculations	2016-03-06 03:00:00	Based on return air	Terminal 2 East South Roof	714.240051269531	850	800	54.896915435791	577.126953125	55.782543182373	56.7912845394517	55.7825428114204	577.126953125	581.73332265283	574.804016113281	750	550	59.4556732177734
AH-9 Return Air Calculations	2016-03-06 04:00:00	Based on return air	Terminal 2 East South Roof	718.704040527344	850	800	52.7925987243652	580.703674316406	54.8616638183594	55.7825428114204	54.8616630717343	580.703674316406	580.703669459689	577.126925505121	750	550	58.276985168457
AH-9 Return Air Calculations	2016-03-06 05:00:00	Based on return air	Terminal 2 East South Roof	723.16796875	850	800	52.8646011352539	584.280395507813	54.230396270752	54.8616630717343	54.2303961911423	584.280395507813	584.280413414257	580.703669459689	750	550	57.217960357666
AH-9 Return Air Calculations	2016-03-06 06:00:00	Based on return air	Terminal 2 East South Roof	727.631958007813	850	800	52.0726013183594	628.126586914063	53.5991287231445	54.2303961911423	53.5991293105503	628.126586914063	628.126558143946	584.280413414257	750	550	56.6381683349609
AH-9 Return Air Calculations	2016-03-06 07:00:00	Based on return air	Terminal 2 East South Roof	736.124450683594	850	800	53.8005981445313	679.110961914063	54.5387153625488	54.538716743768	53.3672981262207	679.110961914063	679.110951900295	628.126558143946	750	550	56.9423294067383
AH-9 Return Air Calculations	2016-03-06 08:00:00	Based on return air	Terminal 2 East South Roof	745.846862792969	850	800	61.0365982055664	716.46337890625	62.9943428039551	62.9943433365101	54.538716743768	716.46337890625	716.463397397675	679.110951900295	750	550	61.8459968566895
AH-9 Return Air Calculations	2016-03-06 09:00:00	Based on return air	Terminal 2 East South Roof	739.432556152344	850	800	68.1645965576172	744.706848144531	74.0991287231445	74.0991298271065	62.9943433365101	744.706848144531	744.706831386962	716.463397397675	750	550	68.3351135253906
AH-9 Return Air Calculations	2016-03-06 10:00:00	Based on return air	Terminal 2 East South Roof	724.308349609375	850	800	75.3285980224609	772.950256347656	83.970344543457	83.9703409893639	74.0991298271065	772.950256347656	772.950265376248	744.706831386962	750	550	75.6746292114258
AH-9 Return Air Calculations	2016-03-06 11:00:00	Based on return air	Terminal 2 East South Roof	709.184143066406	850	800	79.3606033325195	810.987670898438	91.4616851806641	91.4616813989298	83.9703409893639	810.987670898438	810.987651468093	772.950265376248	750	550	82.889533996582
AH-9 Return Air Calculations	2016-03-06 12:00:00	Based on return air	Terminal 2 East South Roof	694.059936523438	850	800	79.4326019287109	834.269653320313	96.631706237793	96.6460037231445	91.4616813989298	834.269653320313	841.663024902344	810.987651468093	750	550	89.0401840209961
AH-9 Return Air Calculations	2016-03-06 13:00:00	Based on return air	Terminal 2 East South Roof	678.935729980469	850	800	78.4395294189453	800.058471679688	96.3237533569336	96.6317043569173	95.9019012451172	800.058471679688	834.269675948514	800.058454489337	750	550	93.2211990356445
